10000; 23.7599999905
7500; 23.4240000248
5000; 23.0979998112
2500; 21.132999897
1000; 22.7669999599
750; 22.2239999771
500; 23.8270001411
250; 26.9179999828
100; 27.5069999695
75; 27.8619999886
50; 32.2409999371
25; 46.5360000134
10; 88.1619999409
5; 101.871000051
1; 539.019999981
